task_id,order_id,warehouse_id,order_lat,order_lon,pickup_ready_at,created_at,delivery_deadline_at,total_mass_kg,time_window_sec,lead_time_sec,prep_time_sec,dist_from_warehouse_km,straight_line_travel_sec_moped,feasible_solo_moped,straight_line_travel_sec_walking,feasible_solo_walking,straight_line_travel_sec_car,feasible_solo_car,pickup_ready_ts,deadline_ts
4,23,1,55.940324,37.806759,2026-06-16 09:55:47+00:00,2026-06-16 09:55:11+00:00,2026-06-16 10:20:01+00:00,4.21,1454,1490,36,0.9574480552794117,229,True,689,True,86,True,1781603,1781605
4,24,1,55.933377,37.820651,2026-06-16 10:05:15+00:00,2026-06-16 10:00:32+00:00,2026-06-16 10:29:08+00:00,1.85,1433,1716,283,2.1154906897012222,507,True,1523,False,190,True,1781604,1781605
4,25,1,55.940389,37.821842,2026-06-16 09:53:45+00:00,2026-06-16 09:44:35+00:00,2026-06-16 10:20:11+00:00,3.55,1586,2136,550,1.7395913825533942,417,True,1252,True,156,True,1781603,1781605
4,26,1,55.956365,37.798419,2026-06-16 10:02:27+00:00,2026-06-16 09:49:14+00:00,2026-06-16 10:33:17+00:00,0.3,1850,2643,793,1.0976994276006917,263,True,790,True,98,True,1781604,1781605
4,27,1,55.9335,37.782559,2026-06-16 09:58:44+00:00,2026-06-16 09:50:26+00:00,2026-06-16 10:23:32+00:00,22.46,1488,1986,498,1.683078057651545,403,True,1211,True,151,True,1781603,1781605
4,28,1,55.95661,37.821284,2026-06-16 10:07:52+00:00,2026-06-16 10:03:09+00:00,2026-06-16 10:50:02+00:00,2.93,2530,2813,283,1.9204375402150853,460,True,1382,True,172,True,1781604,1781607
4,29,1,55.959447,37.802161,2026-06-16 10:00:34+00:00,2026-06-16 09:55:49+00:00,2026-06-16 10:40:25+00:00,2.94,2391,2676,285,1.4791401273965845,354,True,1064,True,133,True,1781604,1781606
4,30,1,55.945167,37.793299,2026-06-16 10:05:49+00:00,2026-06-16 10:00:13+00:00,2026-06-16 10:44:05+00:00,1.62,2296,2632,336,0.23800258910246813,57,True,171,True,21,True,1781604,1781606
4,31,1,55.926753,37.788591,2026-06-16 10:07:56+00:00,2026-06-16 10:05:47+00:00,2026-06-16 10:31:04+00:00,5.1,1388,1517,129,2.254010120151872,540,True,1622,False,202,True,1781604,1781605
4,32,1,55.940883,37.79657,2026-06-16 09:52:18+00:00,2026-06-16 09:43:12+00:00,2026-06-16 10:25:50+00:00,4.45,2012,2558,546,0.633162653748444,151,True,455,True,56,True,1781603,1781605
4,33,1,55.935362,37.811219,2026-06-16 10:04:06+00:00,2026-06-16 09:57:40+00:00,2026-06-16 10:36:46+00:00,6.78,1960,2346,386,1.559174623233154,374,True,1122,True,140,True,1781604,1781606
4,34,1,55.956631,37.813481,2026-06-16 09:58:53+00:00,2026-06-16 09:52:55+00:00,2026-06-16 10:36:46+00:00,3.76,2273,2631,358,1.552692290767439,372,True,1117,True,139,True,1781603,1781606
4,35,1,55.925635,37.818678,2026-06-16 10:03:44+00:00,2026-06-16 09:52:34+00:00,2026-06-16 10:40:27+00:00,6.44,2203,2873,670,2.717308892229207,652,True,1956,True,244,True,1781604,1781606
4,36,1,55.940615,37.792668,2026-06-16 10:02:27+00:00,2026-06-16 09:52:50+00:00,2026-06-16 10:32:32+00:00,1.5,1805,2382,577,0.6976812774487802,167,True,502,True,62,True,1781604,1781605
4,37,1,55.959002,37.771224,2026-06-16 09:52:46+00:00,2026-06-16 09:52:11+00:00,2026-06-16 10:37:27+00:00,7.43,2681,2716,35,2.0794336585046795,499,True,1497,True,187,True,1781603,1781606
4,38,1,55.945544,37.807843,2026-06-16 10:03:36+00:00,2026-06-16 09:57:56+00:00,2026-06-16 10:20:42+00:00,3.93,1026,1366,340,0.7351074327316967,176,True,529,True,66,True,1781604,1781605
4,39,1,55.940019,37.772941,2026-06-16 10:04:18+00:00,2026-06-16 09:49:50+00:00,2026-06-16 10:20:02+00:00,2.62,944,1812,868,1.6203105837104075,388,True,1166,False,145,True,1781604,1781605
4,40,1,55.947825,37.844395,2026-06-16 09:54:33+00:00,2026-06-16 09:41:21+00:00,2026-06-16 10:32:12+00:00,2.96,2259,3051,792,3.0052391350031504,721,True,2163,True,270,True,1781603,1781605
4,41,1,55.909262,37.761767,2026-06-16 09:54:36+00:00,2026-06-16 09:47:19+00:00,2026-06-16 10:35:03+00:00,3.98,2427,2864,437,4.669957656582367,1120,True,3362,False,420,True,1781603,1781606
4,42,1,55.953898,37.803273,2026-06-16 10:02:50+00:00,2026-06-16 09:47:02+00:00,2026-06-16 10:43:19+00:00,2.78,2429,3377,948,0.9264858557851833,222,True,667,True,83,True,1781604,1781606
4,43,1,55.948673,37.765027,2026-06-16 10:02:18+00:00,2026-06-16 09:44:37+00:00,2026-06-16 10:24:21+00:00,4.78,1323,2384,1061,1.95376642776005,468,True,1406,False,175,True,1781604,1781605
4,44,1,55.9483,37.806252,2026-06-16 09:58:57+00:00,2026-06-16 09:55:19+00:00,2026-06-16 10:23:53+00:00,7.17,1496,1714,218,0.6558060466635307,157,True,472,True,59,True,1781603,1781605
4,45,1,55.949478,37.793456,2026-06-16 10:03:11+00:00,2026-06-16 09:56:45+00:00,2026-06-16 10:43:53+00:00,4.43,2442,2828,386,0.3648691914018204,87,True,262,True,32,True,1781604,1781606
4,46,1,55.967155,37.789946,2026-06-16 10:02:48+00:00,2026-06-16 09:53:27+00:00,2026-06-16 10:27:29+00:00,5.35,1481,2042,561,2.32129103122406,557,True,1671,False,208,True,1781604,1781605
4,47,1,55.934153,37.789079,2026-06-16 09:55:26+00:00,2026-06-16 09:36:40+00:00,2026-06-16 10:29:35+00:00,4.16,2049,3175,1126,1.4501328492743906,348,True,1044,True,130,True,1781603,1781605
4,48,1,55.946347,37.795788,2026-06-16 09:55:07+00:00,2026-06-16 09:49:49+00:00,2026-06-16 10:18:18+00:00,2.1,1391,1709,318,0.03507588559690263,8,True,25,True,3,True,1781603,1781605
4,49,1,55.945935,37.804655,2026-06-16 09:57:26+00:00,2026-06-16 09:43:39+00:00,2026-06-16 10:17:42+00:00,2.73,1216,2043,827,0.5323887065857986,127,True,383,True,47,True,1781603,1781605
4,50,1,55.948834,37.796205,2026-06-16 09:56:22+00:00,2026-06-16 09:36:28+00:00,2026-06-16 10:38:55+00:00,2.35,2553,3747,1194,0.25141617003875194,60,True,181,True,22,True,1781603,1781606
4,51,2,55.822518,37.628961,2026-06-16 09:54:01+00:00,2026-06-16 09:51:31+00:00,2026-06-16 10:21:31+00:00,5.02,1650,1800,150,1.8483508201488317,443,True,1330,True,166,True,1781603,1781605
4,52,2,55.850833,37.639534,2026-06-16 10:02:58+00:00,2026-06-16 09:44:38+00:00,2026-06-16 10:31:36+00:00,2.78,1718,2818,1100,1.7259813162799962,414,True,1242,True,155,True,1781604,1781605
4,53,2,55.824164,37.639048,2026-06-16 10:05:59+00:00,2026-06-16 10:00:31+00:00,2026-06-16 10:25:42+00:00,1.74,1183,1511,328,1.9272380285028003,462,True,1387,False,173,True,1781604,1781605
4,54,2,55.835395,37.651955,2026-06-16 09:53:46+00:00,2026-06-16 09:51:08+00:00,2026-06-16 10:11:05+00:00,4.21,1039,1197,158,1.889990063339782,453,True,1360,False,170,True,1781603,1781604
4,55,2,55.845538,37.62593,2026-06-16 10:07:57+00:00,2026-06-16 10:00:59+00:00,2026-06-16 10:31:30+00:00,6.96,1413,1831,418,0.7929159018525088,190,True,570,True,71,True,1781604,1781605
4,56,2,55.835642,37.581884,2026-06-16 10:03:37+00:00,2026-06-16 09:46:32+00:00,2026-06-16 10:30:36+00:00,0.3,1619,2644,1025,2.5445946337840613,610,True,1832,False,229,True,1781604,1781605
4,57,2,55.823232,37.626016,2026-06-16 10:07:38+00:00,2026-06-16 09:58:45+00:00,2026-06-16 10:32:54+00:00,4.84,1516,2049,533,1.7369187193882725,416,True,1250,True,156,True,1781604,1781605
4,58,2,55.834944,37.644344,2026-06-16 09:54:40+00:00,2026-06-16 09:47:44+00:00,2026-06-16 10:33:28+00:00,16.7,2328,2744,416,1.4406664585390538,345,True,1037,True,129,True,1781603,1781606
4,59,2,55.856163,37.600037,2026-06-16 09:57:30+00:00,2026-06-16 09:45:42+00:00,2026-06-16 10:27:41+00:00,6.12,1811,2519,708,2.385821291780199,572,True,1717,True,214,True,1781603,1781605
4,60,2,55.820465,37.613255,2026-06-16 09:53:07+00:00,2026-06-16 09:46:23+00:00,2026-06-16 10:32:14+00:00,2.1,2347,2751,404,2.1053929604543673,505,True,1515,True,189,True,1781603,1781605
4,61,2,55.815888,37.648051,2026-06-16 09:57:29+00:00,2026-06-16 09:52:45+00:00,2026-06-16 10:39:45+00:00,3.01,2536,2820,284,3.00550026726924,721,True,2163,True,270,True,1781603,1781606
4,62,2,55.856993,37.632742,2026-06-16 09:55:21+00:00,2026-06-16 09:50:50+00:00,2026-06-16 10:33:43+00:00,4.12,2302,2573,271,2.1355296805858703,512,True,1537,True,192,True,1781603,1781606
4,63,2,55.858964,37.630672,2026-06-16 10:05:54+00:00,2026-06-16 10:03:41+00:00,2026-06-16 10:26:48+00:00,0.83,1254,1387,133,2.3124330770852177,554,True,1664,False,208,True,1781604,1781605
4,64,2,55.834049,37.623182,2026-06-16 09:58:38+00:00,2026-06-16 09:38:51+00:00,2026-06-16 10:15:35+00:00,3.15,1017,2204,1187,0.52141245679172,125,True,375,True,46,True,1781603,1781604
4,65,2,55.824454,37.621669,2026-06-16 09:59:00+00:00,2026-06-16 09:53:33+00:00,2026-06-16 10:33:45+00:00,3.89,2085,2412,327,1.58563618756911,380,True,1141,True,142,True,1781603,1781606
4,66,2,55.833045,37.583569,2026-06-16 09:52:04+00:00,2026-06-16 09:43:08+00:00,2026-06-16 10:07:14+00:00,4.26,910,1446,536,2.4972430338653027,599,True,1798,False,224,True,1781603,1781604
4,67,2,55.872366,37.656166,2026-06-16 09:56:56+00:00,2026-06-16 09:36:59+00:00,2026-06-16 10:39:25+00:00,5.02,2549,3746,1197,4.298984820337832,1031,True,3095,False,386,True,1781603,1781606
4,68,2,55.852801,37.59487,2026-06-16 10:02:57+00:00,2026-06-16 09:53:07+00:00,2026-06-16 10:18:27+00:00,0.3,930,1520,590,2.3195748472706037,556,True,1670,False,208,True,1781604,1781605
4,69,2,55.828612,37.663238,2026-06-16 09:59:40+00:00,2026-06-16 09:42:48+00:00,2026-06-16 10:37:24+00:00,2.31,2264,3276,1012,2.793997507860738,670,True,2011,True,251,True,1781603,1781606
4,70,2,55.847696,37.627034,2026-06-16 10:03:40+00:00,2026-06-16 09:55:30+00:00,2026-06-16 10:36:30+00:00,1.69,1970,2460,490,1.0425597660505386,250,True,750,True,93,True,1781604,1781606
4,71,2,55.822021,37.618986,2026-06-16 10:07:02+00:00,2026-06-16 09:58:29+00:00,2026-06-16 10:22:30+00:00,3.78,928,1441,513,1.867017272349952,448,True,1344,False,168,True,1781604,1781605
4,72,2,55.824699,37.615766,2026-06-16 09:56:23+00:00,2026-06-16 09:43:05+00:00,2026-06-16 10:32:30+00:00,0.74,2167,2965,798,1.609997172386876,386,True,1159,True,144,True,1781603,1781605
4,73,2,55.843715,37.640881,2026-06-16 10:06:32+00:00,2026-06-16 09:54:40+00:00,2026-06-16 10:30:30+00:00,4.77,1438,2150,712,1.2884850973439712,309,True,927,True,115,True,1781604,1781605
4,74,2,55.825362,37.66412,2026-06-16 09:52:10+00:00,2026-06-16 09:49:42+00:00,2026-06-16 10:11:50+00:00,4.52,1180,1328,148,3.0056628341294815,721,True,2164,False,270,True,1781603,1781604
4,75,2,55.836912,37.642538,2026-06-16 09:56:49+00:00,2026-06-16 09:54:03+00:00,2026-06-16 10:31:29+00:00,3.42,2080,2246,166,1.2813545459054245,307,True,922,True,115,True,1781603,1781605
4,76,2,55.842312,37.642744,2026-06-16 09:54:00+00:00,2026-06-16 09:52:16+00:00,2026-06-16 10:37:29+00:00,3.3,2609,2713,104,1.3397072937541363,321,True,964,True,120,True,1781603,1781606
4,77,2,55.852588,37.625906,2026-06-16 10:06:10+00:00,2026-06-16 10:00:45+00:00,2026-06-16 10:44:25+00:00,3.81,2295,2620,325,1.5597859463122967,374,True,1123,True,140,True,1781604,1781606
4,78,2,55.837515,37.629882,2026-06-16 10:02:09+00:00,2026-06-16 09:53:29+00:00,2026-06-16 10:24:29+00:00,5.56,1340,1860,520,0.49363579563427096,118,True,355,True,44,True,1781604,1781605
4,79,2,55.829302,37.620225,2026-06-16 10:02:53+00:00,2026-06-16 09:55:08+00:00,2026-06-16 10:28:47+00:00,2.22,1554,2019,465,1.0538723926268,252,True,758,True,94,True,1781604,1781605
4,80,2,55.817114,37.593329,2026-06-16 10:05:31+00:00,2026-06-16 10:03:20+00:00,2026-06-16 10:41:22+00:00,2.22,2151,2282,131,3.0055454871578267,721,True,2163,False,270,True,1781604,1781606
4,81,2,55.837362,37.634635,2026-06-16 10:03:04+00:00,2026-06-16 09:53:27+00:00,2026-06-16 10:24:41+00:00,3.57,1297,1874,577,0.7866056124106906,188,True,566,True,70,True,1781604,1781605
4,82,2,55.842572,37.597064,2026-06-16 09:54:52+00:00,2026-06-16 09:37:18+00:00,2026-06-16 10:31:10+00:00,2.47,2178,3232,1054,1.6311693212760592,391,True,1174,True,146,True,1781603,1781605
4,83,2,55.849182,37.640157,2026-06-16 09:53:55+00:00,2026-06-16 09:44:37+00:00,2026-06-16 10:20:32+00:00,0.89,1597,2155,558,1.6134374737525474,387,True,1161,True,145,True,1781603,1781605
4,84,2,55.841595,37.610377,2026-06-16 10:06:43+00:00,2026-06-16 09:58:34+00:00,2026-06-16 10:33:24+00:00,4.81,1601,2090,489,0.8087733182183203,194,True,582,True,72,True,1781604,1781606
4,85,2,55.852407,37.599297,2026-06-16 09:55:27+00:00,2026-06-16 09:45:45+00:00,2026-06-16 10:31:56+00:00,3.17,2189,2771,582,2.0919063362599144,502,True,1506,True,188,True,1781603,1781605
4,86,2,55.829195,37.60427,2026-06-16 10:02:05+00:00,2026-06-16 09:59:01+00:00,2026-06-16 10:27:59+00:00,3.97,1554,1738,184,1.5435596797383266,370,True,1111,True,138,True,1781604,1781605
4,87,2,55.843742,37.64404,2026-06-16 10:01:31+00:00,2026-06-16 09:41:50+00:00,2026-06-16 10:32:27+00:00,3.15,1856,3037,1181,1.469981735931727,352,True,1058,True,132,True,1781604,1781605
4,88,2,55.840597,37.60634,2026-06-16 09:55:38+00:00,2026-06-16 09:40:48+00:00,2026-06-16 10:17:46+00:00,6.31,1328,2218,890,1.0163930119848836,243,True,731,True,91,True,1781603,1781605
4,89,2,55.839365,37.63617,2026-06-16 09:57:46+00:00,2026-06-16 09:43:28+00:00,2026-06-16 10:17:31+00:00,0.37,1185,2043,858,0.8710653252856243,209,True,627,True,78,True,1781603,1781605
4,90,2,55.838959,37.63345,2026-06-16 09:57:55+00:00,2026-06-16 09:51:33+00:00,2026-06-16 10:13:51+00:00,3.92,956,1338,382,0.6987357616717831,167,True,503,True,62,True,1781603,1781604
4,91,2,55.851901,37.633467,2026-06-16 10:01:18+00:00,2026-06-16 09:53:04+00:00,2026-06-16 10:30:15+00:00,7.67,1737,2231,494,1.6248712357175716,389,True,1169,True,146,True,1781604,1781605
4,92,2,55.846595,37.613845,2026-06-16 09:56:58+00:00,2026-06-16 09:53:45+00:00,2026-06-16 10:21:10+00:00,1.13,1452,1645,193,1.0223824439337406,245,True,736,True,92,True,1781603,1781605
4,93,2,55.844306,37.647275,2026-06-16 09:52:06+00:00,2026-06-16 09:35:00+00:00,2026-06-16 10:28:12+00:00,7.88,2166,3192,1026,1.680720724318601,403,True,1210,True,151,True,1781603,1781605
4,94,2,55.839487,37.63051,2026-06-16 09:57:39+00:00,2026-06-16 09:45:20+00:00,2026-06-16 10:19:11+00:00,5.69,1292,2031,739,0.5218166909214019,125,True,375,True,46,True,1781603,1781605
4,95,2,55.847023,37.647898,2026-06-16 10:04:23+00:00,2026-06-16 09:51:22+00:00,2026-06-16 10:40:26+00:00,16.87,2163,2944,781,1.8479367671624327,443,True,1330,True,166,True,1781604,1781606
4,96,2,55.81521,37.613799,2026-06-16 09:55:09+00:00,2026-06-16 09:49:19+00:00,2026-06-16 10:25:20+00:00,2.02,1811,2161,350,2.6660799460486726,639,True,1919,False,239,True,1781603,1781605
4,97,2,55.815994,37.639041,2026-06-16 10:06:03+00:00,2026-06-16 09:53:28+00:00,2026-06-16 10:40:06+00:00,0.3,2043,2798,755,2.734526455132157,656,True,1968,True,246,True,1781604,1781606
4,98,2,55.827998,37.661455,2026-06-16 09:52:07+00:00,2026-06-16 09:35:05+00:00,2026-06-16 10:08:30+00:00,3.08,983,2005,1022,2.7216114843449626,653,True,1959,False,244,True,1781603,1781604
4,99,2,55.840499,37.6317,2026-06-16 10:06:09+00:00,2026-06-16 09:50:53+00:00,2026-06-16 10:28:22+00:00,0.89,1333,2249,916,0.6215986390268113,149,True,447,True,55,True,1781604,1781605
4,100,2,55.821779,37.644774,2026-06-16 09:55:40+00:00,2026-06-16 09:39:03+00:00,2026-06-16 10:15:26+00:00,1.45,1186,2183,997,2.3494490520367464,563,True,1691,False,211,True,1781603,1781604
4,101,3,55.869884,37.843072,2026-06-16 10:05:04+00:00,2026-06-16 09:59:34+00:00,2026-06-16 10:36:32+00:00,7.12,1888,2218,330,2.5555664329314007,613,True,1840,True,230,True,1781604,1781606
4,102,3,55.890952,37.824239,2026-06-16 09:56:49+00:00,2026-06-16 09:53:56+00:00,2026-06-16 10:39:28+00:00,4.67,2559,2732,173,0.0962101539306136,23,True,69,True,8,True,1781603,1781606
4,103,3,55.873242,37.861327,2026-06-16 09:56:42+00:00,2026-06-16 09:49:50+00:00,2026-06-16 10:25:16+00:00,3.95,1714,2126,412,3.005708554898789,721,True,2164,False,270,True,1781603,1781605
4,104,3,55.890199,37.824341,2026-06-16 09:57:35+00:00,2026-06-16 09:43:15+00:00,2026-06-16 10:17:49+00:00,4.14,1214,2074,860,0.039846789788131665,9,True,28,True,3,True,1781603,1781605
4,105,3,55.908619,37.834782,2026-06-16 10:04:32+00:00,2026-06-16 09:56:12+00:00,2026-06-16 10:47:39+00:00,2.83,2587,3087,500,2.1676920434990885,520,True,1560,True,195,True,1781604,1781606
4,106,3,55.891095,37.793145,2026-06-16 10:07:55+00:00,2026-06-16 09:56:48+00:00,2026-06-16 10:43:35+00:00,5.78,2140,2807,667,1.9089139188712234,458,True,1374,True,171,True,1781604,1781606
4,107,3,55.902397,37.797898,2026-06-16 09:52:21+00:00,2026-06-16 09:40:04+00:00,2026-06-16 10:32:06+00:00,5.06,2385,3122,737,2.108987324881594,506,True,1518,True,189,True,1781603,1781605
4,108,3,55.885917,37.854576,2026-06-16 09:54:44+00:00,2026-06-16 09:42:30+00:00,2026-06-16 10:32:20+00:00,3.11,2256,2990,734,1.9811515313325367,475,True,1426,True,178,True,1781603,1781605
4,109,3,55.898124,37.816612,2026-06-16 09:52:51+00:00,2026-06-16 09:42:44+00:00,2026-06-16 10:26:31+00:00,3.38,2020,2627,607,0.992100729367352,238,True,714,True,89,True,1781603,1781605
4,110,3,55.878844,37.81656,2026-06-16 09:59:01+00:00,2026-06-16 09:54:45+00:00,2026-06-16 10:41:31+00:00,4.42,2550,2806,256,1.3327768268103837,319,True,959,True,119,True,1781603,1781606
4,111,3,55.897777,37.850521,2026-06-16 10:05:59+00:00,2026-06-16 09:55:59+00:00,2026-06-16 10:22:38+00:00,1.46,999,1599,600,1.8749862020898067,449,True,1349,False,168,True,1781604,1781605
4,112,3,55.908399,37.774325,2026-06-16 09:57:06+00:00,2026-06-16 09:38:30+00:00,2026-06-16 10:22:02+00:00,5.59,1496,2612,1116,3.6880293140740332,885,True,2655,False,331,True,1781603,1781605
4,113,3,55.879241,37.825754,2026-06-16 10:02:32+00:00,2026-06-16 10:00:46+00:00,2026-06-16 10:31:45+00:00,3.69,1753,1859,106,1.2184820402301,292,True,877,True,109,True,1781604,1781605
4,114,3,55.914698,37.824737,2026-06-16 09:59:17+00:00,2026-06-16 09:53:14+00:00,2026-06-16 10:44:01+00:00,1.35,2684,3047,363,2.7315850483626853,655,True,1966,True,245,True,1781603,1781606
4,115,3,55.877688,37.836822,2026-06-16 09:57:51+00:00,2026-06-16 09:42:56+00:00,2026-06-16 10:16:34+00:00,0.75,1123,2018,895,1.6079210180864323,385,True,1157,False,144,True,1781603,1781604
4,116,3,55.88598,37.816232,2026-06-16 09:54:47+00:00,2026-06-16 09:53:49+00:00,2026-06-16 10:15:32+00:00,4.75,1245,1303,58,0.6567989226956233,157,True,472,True,59,True,1781603,1781604
4,117,3,55.850126,37.810882,2026-06-16 09:52:03+00:00,2026-06-16 09:38:34+00:00,2026-06-16 10:08:40+00:00,4.13,997,1806,809,4.520659778693508,1084,False,3254,False,406,True,1781603,1781604
4,118,3,55.877725,37.81942,2026-06-16 10:01:44+00:00,2026-06-16 09:48:06+00:00,2026-06-16 10:20:24+00:00,0.3,1120,1938,818,1.4060755328507406,337,True,1012,True,126,True,1781604,1781605
4,119,3,55.903974,37.81968,2026-06-16 10:04:03+00:00,2026-06-16 09:53:11+00:00,2026-06-16 10:26:46+00:00,6.23,1363,2015,652,1.5587740518539368,374,True,1122,True,140,True,1781604,1781605
4,120,3,55.881573,37.827718,2026-06-16 09:52:50+00:00,2026-06-16 09:34:14+00:00,2026-06-16 10:10:01+00:00,4.18,1031,2147,1116,0.9847295564560259,236,True,709,True,88,True,1781603,1781604
4,121,3,55.891346,37.893619,2026-06-16 09:58:28+00:00,2026-06-16 09:49:30+00:00,2026-06-16 10:24:43+00:00,4.55,1575,2113,538,4.361184948092851,1046,True,3140,False,392,True,1781603,1781605
4,122,3,55.915205,37.867122,2026-06-16 09:53:34+00:00,2026-06-16 09:51:31+00:00,2026-06-16 10:22:58+00:00,2.3,1764,1887,123,3.8847567514443795,932,True,2797,False,349,True,1781603,1781605
4,123,3,55.903449,37.824375,2026-06-16 10:04:48+00:00,2026-06-16 09:46:29+00:00,2026-06-16 10:31:58+00:00,5.6,1630,2729,1099,1.4805833242926414,355,True,1066,True,133,True,1781604,1781605
4,124,3,55.881401,37.807749,2026-06-16 09:59:00+00:00,2026-06-16 09:47:42+00:00,2026-06-16 10:18:09+00:00,6.96,1149,1827,678,1.3910239294937974,333,True,1001,True,125,True,1781603,1781605
4,125,3,55.88874,37.858783,2026-06-16 10:00:09+00:00,2026-06-16 09:56:07+00:00,2026-06-16 10:18:14+00:00,3.41,1085,1327,242,2.1925166667686926,526,True,1578,False,197,True,1781604,1781605
4,126,3,55.913765,37.84105,2026-06-16 10:04:01+00:00,2026-06-16 09:46:30+00:00,2026-06-16 10:37:04+00:00,2.31,1983,3034,1051,2.8407521180047985,681,True,2045,False,255,True,1781604,1781606
4,127,3,55.894203,37.843453,2026-06-16 09:54:28+00:00,2026-06-16 09:36:45+00:00,2026-06-16 10:20:31+00:00,2.95,1563,2626,1063,1.3112949382543746,314,True,944,True,118,True,1781603,1781605
4,128,3,55.914683,37.77702,2026-06-16 10:07:18+00:00,2026-06-16 09:49:47+00:00,2026-06-16 10:47:03+00:00,6.85,2385,3436,1051,3.9899418255221013,957,True,2872,False,359,True,1781604,1781606
4,129,3,55.890697,37.799232,2026-06-16 09:54:50+00:00,2026-06-16 09:40:13+00:00,2026-06-16 10:38:33+00:00,5.19,2623,3500,877,1.5276635081771157,366,True,1099,True,137,True,1781603,1781606
4,130,3,55.888152,37.827108,2026-06-16 10:04:33+00:00,2026-06-16 09:53:27+00:00,2026-06-16 10:28:45+00:00,6.91,1452,2118,666,0.30608478709160597,73,True,220,True,27,True,1781604,1781605
4,131,3,55.884926,37.826838,2026-06-16 10:04:11+00:00,2026-06-16 09:52:31+00:00,2026-06-16 10:48:55+00:00,5.31,2684,3384,700,0.6115798589427802,146,True,440,True,55,True,1781604,1781606
4,132,3,55.900905,37.836332,2026-06-16 10:03:36+00:00,2026-06-16 09:56:54+00:00,2026-06-16 10:18:58+00:00,0.87,922,1324,402,1.432584316224939,343,True,1031,False,128,True,1781604,1781605
4,133,3,55.901038,37.867814,2026-06-16 09:56:00+00:00,2026-06-16 09:49:04+00:00,2026-06-16 10:30:08+00:00,5.11,2048,2464,416,3.0049293867470683,721,True,2163,False,270,True,1781603,1781605
4,134,3,55.904936,37.830492,2026-06-16 09:57:15+00:00,2026-06-16 09:55:31+00:00,2026-06-16 10:31:16+00:00,5.03,2041,2145,104,1.698794709692429,407,True,1223,True,152,True,1781603,1781605
4,135,3,55.895979,37.837185,2026-06-16 10:06:44+00:00,2026-06-16 09:57:59+00:00,2026-06-16 10:32:02+00:00,3.14,1518,2043,525,1.061836968082938,254,True,764,True,95,True,1781604,1781605
4,136,3,55.89019,37.828165,2026-06-16 10:04:24+00:00,2026-06-16 09:50:30+00:00,2026-06-16 10:39:22+00:00,1.6,2098,2932,834,0.27779158966503203,66,True,200,True,25,True,1781604,1781606
4,137,3,55.880112,37.852011,2026-06-16 10:01:19+00:00,2026-06-16 09:55:21+00:00,2026-06-16 10:18:23+00:00,23.1,1024,1382,358,2.0875833874074687,501,True,1503,False,187,True,1781604,1781605
